iso_code3,country,survey,year,category,Sex,Location,Wealth,Region,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,comp_upsec_2029_m,comp_higher_2yrs_2529_m,comp_higher_4yrs_2529_m,comp_higher_4yrs_3034_m,eduyears_2024_m,preschool_1ybefore_m,preschool_3_m,eduout_upsec_m,att_higher_1824_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_no,eduyears_2024_no,preschool_1ybefore_no,preschool_3_no,eduout_upsec_no,att_higher_1824_no,comp_lowsec_2024_no,comp_upsec_2024_no,comp_lowsec_2024,comp_upsec_2024,prim_age0,lowsec_age0,upsec_age0,prim_age1,lowsec_age1,upsec_age1,prim_dur,lowsec_dur,upsec_dur,higher_dur,flag_lfs
DNK,Denmark,EU-SILC,2015,Location & Sex & Wealth,Male,Thinly populated area,Quintile 3,,1,1,.7247172,1,.95522416,.6353597,.099163361,0,0,11.960097,1,.93419278,.067005359,.63779485,36,47,24,113,113,61,19,19,21,42,5,13,58,188,42,42,1,.63529295,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Sex & Wealth,Female,,Quintile 4,,1,1,.91402978,1,.97237211,.92776924,.63734525,0,0,12.574007,.96844101,1,.051465608,.88485116,56,88,30,178,178,111,55,55,80,56,19,35,92,720,56,56,1,.84385151,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Location & Sex & Wealth,Male,Thinly populated area,Quintile 4,,1,.98202831,.70835716,1,.91067082,.78384602,.18127887,0,0,12.028842,1,1,.031252582,.71234101,32,58,34,126,126,78,25,25,21,53,4,13,53,273,53,53,.98180503,.69447553,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Location & Wealth,,Thinly populated area,Quintile 5,,1,1,.74135125,1,.97737879,.82591736,.57567602,0,0,12.173748,.90890956,1,.012779395,.88695163,39,60,29,132,132,77,28,28,12,49,9,8,56,659,49,49,1,.72458255,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Sex & Wealth & Region,Male,,Quintile 3,Danmark,1,.99460578,.73660123,1,.94411027,.76079732,.35279125,0,0,12.088847,.9195829,.9705652,.048803795,.73901671,68,80,39,198,198,127,60,60,48,67,15,29,101,398,67,67,1,.68495172,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Location & Sex & Wealth,Male,Intermediate or densely populated area,Quintile 2,,1,1,.83653265,1,.92423397,.86860794,.41825899,0,0,12.528375,.8133142,1,.037478585,.63513744,18,24,23,79,79,84,38,38,19,46,6,6,26,136,46,46,.98231804,.80748272,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Sex,Male,,,,1,.99490011,.68671948,1,.95353186,.76846087,.42998028,0,0,12.059443,.94980073,.97673482,.072262399,.72766238,248,342,216,855,855,602,245,245,218,357,63,96,369,2331,357,357,.99438465,.66678077,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Sex & Wealth,Female,,Quintile 5,,1,1,1,1,.9706378,.93367785,.77459347,0,0,12.630981,.95939374,1,.068089299,.91976172,56,74,25,158,158,92,40,40,52,52,18,30,79,936,52,52,1,.87263358,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Sex & Wealth,Female,,Quintile 3,,1,1,.6706174,1,.99674493,.85850424,.58845615,0,0,12.488882,1,1,.092080727,.82400221,63,77,28,176,176,113,57,57,72,56,17,29,91,486,56,56,1,.78534698,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Sex & Wealth & Region,Female,,Quintile 5,Danmark,1,1,1,1,.9706378,.93367785,.77459347,0,0,12.630981,.95939374,1,.068089299,.91976172,56,74,25,158,158,92,40,40,52,52,18,30,79,936,52,52,1,.87263358,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Location & Sex & Wealth,Female,Thinly populated area,Quintile 1,,1,1,.58525473,1,.97546613,.57426441,.23207967,0,0,11.625907,1,.81664288,0,.48288289,13,9,11,36,36,26,10,10,6,16,5,4,18,65,16,16,1,.54196894,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Location & Wealth,,Thinly populated area,Quintile 4,,1,.98944825,.78649616,1,.94761032,.82138866,.34507212,0,0,12.248553,1,1,.030622231,.78214216,58,100,52,214,214,127,43,43,49,84,10,23,95,573,84,84,.98916256,.75134391,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Location & Sex & Wealth,Male,Thinly populated area,Quintile 1,,1,1,.24232823,1,1,.1723827,0,0,0,10.557344,1,1,.2720969,.30916011,11,17,10,39,39,21,5,5,9,16,2,1,17,50,16,16,1,.18578161,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Sex & Wealth & Region,Male,,Quintile 4,Danmark,1,.98870224,.70972717,1,.91065782,.80510259,.31809002,0,0,12.001813,1,1,.028951071,.81785059,72,94,54,224,224,144,61,61,63,83,14,33,105,583,83,83,.98742986,.66638315,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Wealth,,,Quintile 4,,1,.99398839,.79429448,1,.93850166,.86239445,.46965891,0,0,12.261091,.98175061,1,.039323866,.85592943,128,182,84,402,402,255,116,116,143,139,33,68,197,1303,139,139,.99312574,.74679947,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Sex & Wealth,Female,,Quintile 2,,1,1,.85514379,1,.96585131,.84999335,.46453375,0,0,12.753271,1,.94805539,.069678053,.74722028,28,40,32,111,111,94,39,39,41,55,7,16,49,287,55,55,1,.84768802,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Sex,Female,,,,1,1,.81586307,1,.98381555,.83951163,.53922856,0,0,12.53299,.98242074,.97726589,.060433134,.7773726,221,308,180,749,749,538,229,229,262,309,67,118,342,2650,309,309,1,.80549181,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Sex & Region,Female,,,Danmark,1,1,.81586307,1,.98381555,.83951163,.53922856,0,0,12.53299,.98242074,.97726589,.060433134,.7773726,221,308,180,749,749,538,229,229,262,309,67,118,342,2650,309,309,1,.80549181,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Sex & Wealth & Region,Female,,Quintile 2,Danmark,1,1,.85514379,1,.96585131,.84999335,.46453375,0,0,12.753271,1,.94805539,.069678053,.74722028,28,40,32,111,111,94,39,39,41,55,7,16,49,287,55,55,1,.84768802,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Wealth & Region,,,Quintile 5,Danmark,1,.99375266,.81701297,1,.95742702,.85533834,.62426126,0,0,12.229546,.97622526,1,.056684215,.90799636,111,160,74,354,354,203,72,72,115,131,32,47,160,1881,131,131,.98781824,.74974853,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Location & Wealth,,Thinly populated area,Quintile 2,,1,1,.64843607,1,.94375432,.73112434,.29236475,0,0,12.116099,.91621161,1,.036875818,.70509118,31,49,15,98,98,43,14,14,28,29,12,10,55,207,29,29,1,.69011182,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Location & Sex,Female,Thinly populated area,,,1,1,.72656161,1,.9796192,.76096237,.43730843,0,0,12.146475,.97884583,.96132046,.034411419,.77087224,113,140,57,320,320,170,65,65,80,105,30,37,167,1017,105,105,1,.70674318,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Wealth & Region,,,Quintile 4,Danmark,1,.99398839,.79429448,1,.93850166,.86239445,.46965891,0,0,12.261091,.98175061,1,.039323866,.85592943,128,182,84,402,402,255,116,116,143,139,33,68,197,1303,139,139,.99312574,.74679947,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Location & Sex & Wealth,Male,Intermediate or densely populated area,Quintile 4,,1,1,.71261406,1,.91063869,.82427084,.39153987,0,0,11.94141,1,1,.026276054,.89400935,40,36,20,98,98,66,36,36,42,30,10,20,52,310,30,30,1,.60360295,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Sex & Wealth & Region,Male,,Quintile 2,Danmark,1,1,.73338169,1,.9337101,.81727093,.38296062,0,0,12.290877,.83111799,1,.03623037,.65038592,34,50,32,131,131,109,47,47,28,62,13,11,52,241,62,62,.98634553,.73635936,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Sex & Wealth,Male,,Quintile 5,,1,.98844218,.71619338,1,.94653112,.77519959,.41076955,0,0,11.963628,1,1,.044818733,.89673352,55,86,49,196,196,111,32,32,63,79,14,17,81,945,79,79,.9797489,.66834772,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Region,,,,Danmark,1,.9973045,.75322044,1,.96821117,.80289882,.48084155,0,0,12.297758,.96484679,.97702187,.066690587,.75443828,469,650,396,1604,1604,1140,474,474,480,666,130,214,711,4981,666,666,.99721062,.73658806,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Total,,,,,1,.9973045,.75322044,1,.96821117,.80289882,.48084155,0,0,12.297758,.96484679,.97702187,.066690587,.75443828,469,650,396,1604,1604,1140,474,474,480,666,130,214,711,4981,666,666,.99721062,.73658806,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Wealth,,,Quintile 3,,1,.99714977,.70391405,1,.96923941,.80806375,.46097475,0,0,12.299456,.96016228,.98447126,.067812651,.78772736,131,157,67,374,374,240,117,117,120,123,32,58,192,884,123,123,1,.73780727,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Sex & Wealth & Region,Male,,Quintile 5,Danmark,1,.98844218,.71619338,1,.94653112,.77519959,.41076955,0,0,11.963628,1,1,.044818733,.89673352,55,86,49,196,196,111,32,32,63,79,14,17,81,945,79,79,.9797489,.66834772,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Sex & Wealth,Male,,Quintile 2,,1,1,.73338169,1,.9337101,.81727093,.38296062,0,0,12.290877,.83111799,1,.03623037,.65038592,34,50,32,131,131,109,47,47,28,62,13,11,52,241,62,62,.98634553,.73635936,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Wealth,,,Quintile 2,,1,1,.79885322,1,.94935375,.83281976,.41856122,0,0,12.527617,.88869286,.96900898,.052314635,.70417809,62,90,64,242,242,203,86,86,69,117,20,27,101,528,117,117,.9933365,.79335833,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Wealth,,,Quintile 5,,1,.99375266,.81701297,1,.95742702,.85533834,.62426126,0,0,12.229546,.97622526,1,.056684215,.90799636,111,160,74,354,354,203,72,72,115,131,32,47,160,1881,131,131,.98781824,.74974853,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Location & Wealth,,Intermediate or densely populated area,Quintile 1,,1,1,.81158417,1,.99118847,.84245741,.55275863,0,0,12.52762,1,.91755855,.053664044,.48952159,13,35,86,157,157,192,68,68,18,124,6,9,26,270,124,124,1,.8034665,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Location,,Intermediate or densely populated area,,,1,.99680948,.81345016,1,.9683606,.85690552,.53533697,0,0,12.528503,.96291161,.98219174,.063292786,.77015024,245,323,242,877,877,739,336,336,330,403,78,143,363,3024,403,403,.99690998,.80263025,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2015,Location & Wealth,,Intermediate or densely populated area,Quintile 4,,1,1,.80812567,1,.92709064,.89434427,.53082103,0,0,12.282839,.97339916,1,.0480134,.90488493,70,82,32,188,188,128,73,73,94,55,23,45,102,730,55,55,1,.73891711,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 2,Danmark,1,1,.68235552,1,.97328669,.77068675,.48440206,0,0,12.134687,.77137494,.64663064,.09846244,.62216759,27,33,34,105,105,91,38,38,42,53,9,18,37,219,53,53,1,.68811345,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Wealth,,,Quintile 5,,1,1,.77639115,1,.97711408,.86276656,.60156983,0,0,12.241567,.95587033,.92368352,.055016745,.92035311,58,125,39,234,234,156,69,69,133,87,24,38,107,1703,87,87,1,.73159522,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Wealth,,,Quintile 4,,1,.99413979,.75819659,1,.97400612,.82946825,.58946991,0,0,12.115204,1,.82992649,.073455714,.85031152,93,140,63,306,306,220,104,104,161,116,27,58,146,1158,116,116,1,.68627894,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Location & Wealth,,Thinly populated area,Quintile 5,,1,1,.69137257,1,.98194468,.83135194,.60427731,0,0,12.068172,1,.99240142,.033370562,.88258082,18,35,15,70,70,43,18,18,20,25,4,12,31,421,25,25,1,.68939072,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Location & Sex & Wealth,Female,Thinly populated area,Quintile 1,,1,1,.99507046,1,.95742035,.80159253,.15260543,0,0,12.317185,0,,.44056299,.446998,5,6,6,19,19,16,7,7,6,9,1,0,6,40,9,9,1,.77239501,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Location & Sex & Wealth,Female,Intermediate or densely populated area,Quintile 1,,1,.95243037,.84479207,1,.99213475,.79570067,.45927888,0,0,12.610537,.84373838,.81955528,.0067643025,.47280023,3,20,50,86,86,108,33,33,17,75,6,4,7,157,75,75,1,.80119574,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 5,Danmark,1,1,.89349771,1,.99083799,.97366756,.7861374,0,0,12.804719,.98649573,.84546566,.046417106,.93153501,25,57,18,104,104,70,35,35,66,35,8,19,51,877,35,35,1,.91569412,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Location & Sex & Wealth,Male,Thinly populated area,Quintile 2,,1,1,.22136958,1,.96569341,.48428681,0,0,0,10.839368,.56060588,.66725671,.10093079,.54281271,18,18,7,44,44,21,8,8,14,13,3,9,23,59,13,13,1,.27978942,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 3,Danmark,1,1,.90428656,1,.96765357,.87903565,.53897309,0,0,12.703364,1,.78544581,.061777182,.85000962,38,48,23,123,123,101,50,50,55,51,16,25,58,440,51,51,1,.8401466,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Location & Wealth,,Intermediate or densely populated area,Quintile 2,,1,1,.78819269,1,.97919941,.86848313,.60704178,0,0,12.606323,.8447879,.72202897,.060042031,.70784962,22,36,48,128,128,140,63,63,59,77,11,21,38,368,77,77,1,.82018936,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Sex & Wealth,Male,,Quintile 1,,1,1,.72514868,1,.96930385,.78639352,.47167274,0,0,12.390868,1,.66388142,.060518183,.60594034,18,24,37,95,95,140,75,75,18,65,9,11,26,184,65,65,1,.74340487,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Total,,,,,1,.9917385,.79013473,1,.97387141,.81272614,.50309247,0,0,12.394036,.92662674,.80901366,.069154195,.77661759,314,491,315,1219,1219,1050,480,480,530,570,116,190,492,4554,570,570,1,.75262088,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Sex & Region,Male,,,Danmark,1,.99303895,.70234334,1,.96644157,.77430129,.45581365,0,0,12.131965,.93190151,.77632117,.073095255,.75901628,179,261,164,652,652,553,252,252,261,301,60,99,269,2104,301,301,1,.6794368,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Location & Wealth,,Thinly populated area,Quintile 2,,1,1,.37206465,1,.95990741,.65713948,.15360786,0,0,11.297593,.75129682,.74093795,.088655367,.6641745,31,31,12,75,75,43,20,20,29,23,7,11,41,141,23,23,1,.43253097,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Wealth & Region,,,Quintile 2,Danmark,1,1,.72096848,1,.97293073,.82355171,.50089091,0,0,12.352569,.8068338,.72752815,.07381735,.69759387,53,67,60,203,203,183,83,83,88,100,18,32,79,509,100,100,1,.74502498,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Location & Sex,Female,Thinly populated area,,,1,1,.85138428,1,.97114104,.83215725,.4521583,0,0,12.263067,.78926593,.87647641,.11872326,.80061471,62,87,29,187,187,105,48,48,70,57,11,21,94,722,57,57,1,.73371947,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Location & Wealth,,Thinly populated area,Quintile 1,,1,1,.99629146,1,.93327159,.74281842,.15824126,0,0,12.383709,.75979614,.41892254,.19911009,.50323045,13,13,8,37,37,34,20,20,8,14,5,4,17,72,14,14,1,.79456979,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Sex,Female,,,,1,.99036485,.86315125,1,.98118788,.85259354,.56340843,0,0,12.619752,.92055213,.84627563,.064246356,.79106319,135,230,151,567,567,497,228,228,269,269,56,91,223,2450,269,269,1,.81565231,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Sex & Wealth,Female,,Quintile 3,,1,1,.90428656,1,.96765357,.87903565,.53897309,0,0,12.703364,1,.78544581,.061777182,.85000962,38,48,23,123,123,101,50,50,55,51,16,25,58,440,51,51,1,.8401466,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Region,,,,Danmark,1,.9917385,.79013473,1,.97387141,.81272614,.50309247,0,0,12.394036,.92662674,.80901366,.069154195,.77661759,314,491,315,1219,1219,1050,480,480,530,570,116,190,492,4554,570,570,1,.75262088,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Wealth & Region,,,Quintile 4,Danmark,1,.99413979,.75819659,1,.97400612,.82946825,.58946991,0,0,12.115204,1,.82992649,.073455714,.85031152,93,140,63,306,306,220,104,104,161,116,27,58,146,1158,116,116,1,.68627894,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Location & Wealth,,Intermediate or densely populated area,Quintile 1,,1,.97483259,.79565316,1,.98776603,.79708678,.50667244,0,0,12.518766,.93401915,.78382838,.029638991,.53709614,13,37,85,163,163,230,95,95,33,135,11,11,22,309,135,135,1,.77546698,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 4,Danmark,1,.98916298,.56075549,1,.96555436,.7316618,.47226658,0,0,11.590266,1,.73927253,.10733743,.81244177,55,75,35,169,169,110,46,46,82,64,11,29,87,512,64,64,1,.53008884,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Wealth,,,Quintile 2,,1,1,.72096848,1,.97293073,.82355171,.50089091,0,0,12.352569,.8068338,.72752815,.07381735,.69759387,53,67,60,203,203,183,83,83,88,100,18,32,79,509,100,100,1,.74502498,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Sex & Wealth,Male,,Quintile 2,,1,1,.68235552,1,.97328669,.77068675,.48440206,0,0,12.134687,.77137494,.64663064,.09846244,.62216759,27,33,34,105,105,91,38,38,42,53,9,18,37,219,53,53,1,.68811345,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 1,Danmark,1,.96542442,.85882556,1,.98679155,.79633749,.41708106,0,0,12.58147,.66304284,.81955528,.22448617,.46886578,8,26,56,105,105,124,40,40,23,84,7,4,13,197,84,84,1,.79834199,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Location,,Thinly populated area,,,1,.99631596,.69758725,1,.95877641,.72115695,.31029937,0,0,11.848264,.89205915,.8069768,.098295353,.76041454,142,185,70,414,414,246,105,105,135,141,34,56,206,1281,141,141,1,.6061641,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 5,Danmark,1,1,.70262498,1,.96630305,.7661128,.41019624,0,0,11.878298,.94398314,1,.063113846,.90855211,33,68,21,130,130,86,34,34,67,52,16,19,56,826,52,52,1,.61283952,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 4,Danmark,1,1,.97497284,1,.98380953,.91051674,.667678,0,0,12.717102,1,.92044717,.028688341,.87862623,38,65,28,137,137,110,58,58,79,52,16,29,59,646,52,52,1,.86536783,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Sex & Wealth & Region,Female,,Quintile 2,Danmark,1,1,.77787232,1,.97254485,.87488717,.51419193,0,0,12.60106,.84366536,.82227081,.051574066,.75314355,26,34,26,98,98,92,45,45,46,47,9,14,42,290,47,47,1,.80993187,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Location,,Intermediate or densely populated area,,,1,.98930317,.80696994,1,.97961128,.83329159,.55113542,0,0,12.50491,.94126064,.80968875,.048075624,.78139699,172,306,245,805,805,804,375,375,395,429,82,134,286,3273,429,429,1,.78237325,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Location & Wealth,,Intermediate or densely populated area,Quintile 5,,1,1,.82924938,1,.97519815,.87366885,.60074383,0,0,12.315209,.94820857,.9001953,.062760234,.92998868,40,90,24,164,164,113,51,51,113,62,20,26,76,1282,62,62,1,.74952,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 1,Danmark,1,1,.72514868,1,.96930385,.78639352,.47167274,0,0,12.390868,1,.66388142,.060518183,.60594034,18,24,37,95,95,140,75,75,18,65,9,11,26,184,65,65,1,.74340487,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Location & Sex & Wealth,Female,Intermediate or densely populated area,Quintile 2,,1,1,.81817532,1,.98049301,.89262342,.60841697,0,0,12.752926,.85981297,.79338151,.039937306,.75396985,13,21,21,67,67,70,33,33,31,37,5,12,24,208,37,37,1,.8481285,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Sex & Wealth,Male,,Quintile 3,,1,.97917372,.76535225,1,.95592278,.779513,.40680015,0,0,11.936769,.92206532,.905029,.032585595,.70916939,46,61,37,153,153,126,59,59,52,67,15,22,63,363,67,67,1,.634462,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Sex & Wealth,Male,,Quintile 5,,1,1,.70262498,1,.96630305,.7661128,.41019624,0,0,11.878298,.94398314,1,.063113846,.90855211,33,68,21,130,130,86,34,34,67,52,16,19,56,826,52,52,1,.61283952,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Location & Sex,Female,Intermediate or densely populated area,,,1,.98532933,.86502481,1,.98457003,.85690957,.59223211,0,0,12.683254,.96058327,.83961159,.02897913,.78801763,73,143,122,380,380,392,180,180,199,212,45,70,129,1728,212,212,1,.83023924,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Sex & Wealth & Region,Male,,Quintile 3,Danmark,1,.97917372,.76535225,1,.95592278,.779513,.40680015,0,0,11.936769,.92206532,.905029,.032585595,.70916939,46,61,37,153,153,126,59,59,52,67,15,22,63,363,67,67,1,.634462,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Location & Sex & Wealth,Female,Thinly populated area,Quintile 5,,1,1,1,1,.99619025,.9852066,.82425553,0,0,12.869961,1,.96466208,.07301677,.90855449,8,19,5,33,33,17,8,8,10,9,1,4,15,231,9,9,1,.95665348,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Location & Sex & Wealth,Female,Intermediate or densely populated area,Quintile 5,,1,1,.86745787,1,.98883307,.97045213,.77608037,0,0,12.784328,.98463392,.83059585,.037630532,.93791914,17,38,13,71,71,53,27,27,56,26,7,15,36,646,26,26,1,.90289241,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Location & Sex,Male,Thinly populated area,,,1,.99290603,.55146545,1,.94821775,.6240496,.19268945,0,0,11.464001,.9511779,.7712726,.083684728,.7042197,80,98,41,227,227,141,57,57,65,84,23,35,112,559,84,84,1,.4880003,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Wealth,,,Quintile 1,,1,.98079687,.81179613,1,.97952825,.79125321,.45563248,0,0,12.50759,.87758911,.70496398,.1102986,.53269333,26,50,93,200,200,264,115,115,41,149,16,15,39,381,149,149,1,.77704775,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Wealth,,,Quintile 3,,1,.98735261,.82058936,1,.96100044,.82372612,.46504873,0,0,12.280596,.96323454,.83974761,.045348573,.79012978,84,109,60,276,276,227,109,109,107,118,31,47,121,803,118,118,1,.72671378,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Location & Wealth,,Intermediate or densely populated area,Quintile 4,,1,1,.78528166,1,.98906648,.85511261,.59276259,0,0,12.279721,1,.8031565,.055456504,.85665083,50,87,46,191,191,156,78,78,120,78,20,48,84,782,78,78,1,.74637473,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Sex & Wealth,Female,,Quintile 4,,1,1,.97497284,1,.98380953,.91051674,.667678,0,0,12.717102,1,.92044717,.028688341,.87862623,38,65,28,137,137,110,58,58,79,52,16,29,59,646,52,52,1,.86536783,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Location & Sex & Wealth,Male,Intermediate or densely populated area,Quintile 3,,1,.96394253,.86808497,1,.95208645,.83629513,.46901041,0,0,12.170557,.82753861,.92366982,.030484442,.74575424,24,34,24,87,87,87,45,45,35,42,7,13,34,240,42,42,1,.70719385,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Sex & Wealth,Female,,Quintile 1,,1,.96542442,.85882556,1,.98679155,.79633749,.41708106,0,0,12.58147,.66304284,.81955528,.22448617,.46886578,8,26,56,105,105,124,40,40,23,84,7,4,13,197,84,84,1,.79834199,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Wealth & Region,,,Quintile 3,Danmark,1,.98735261,.82058936,1,.96100044,.82372612,.46504873,0,0,12.280596,.96323454,.83974761,.045348573,.79012978,84,109,60,276,276,227,109,109,107,118,31,47,121,803,118,118,1,.72671378,6,13,16,12,15,18,7,3,3,3,
DNK,Denmark,EU-SILC,2017,Location & Sex & Wealth,Male,Thinly populated area,Quintile 5,,1,1,.61515337,1,.97150862,.73135722,.42093101,0,0,11.702495,1,1,0,.85093206,10,16,10,37,37,26,10,10,10,16,3,8,16,190,16,16,1,.56749833,6,13,16,12,15,18,7,3,3,3,
